source,family,circuit_id,label,split,cosine_dist,l2_dist_norm,skg_norm,sg_norm,npz_path
netlists,op-amp,308,op-amp/308,test,0.16554903984069824,0.8137542605400085,5.656894683837891,10.933913230895996,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/308/comb_graph_gnn.npz
netlists,op-amp,309,op-amp/309,train,0.08818566799163818,0.5939215421676636,6.296850204467773,11.756227493286133,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/309/comb_graph_gnn.npz
netlists,op-amp,310,op-amp/310,train,0.11762034893035889,0.6859164237976074,5.773005485534668,10.95565414428711,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/310/comb_graph_gnn.npz
netlists,op-amp,311,op-amp/311,train,0.0850534439086914,0.583278477191925,6.09596586227417,11.015791893005371,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/311/comb_graph_gnn.npz
netlists,op-amp,312,op-amp/312,train,0.06900209188461304,0.5253650546073914,6.212581634521484,10.829533576965332,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/312/comb_graph_gnn.npz
netlists,op-amp,314,op-amp/314,train,0.7010804563760757,1.67461097240448,9.288923263549805,11.995157241821289,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/314/comb_graph_gnn.npz
netlists,op-amp,315,op-amp/315,train,0.5694495737552643,1.5092376470565796,6.616458415985107,11.556118965148926,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/315/comb_graph_gnn.npz
netlists,op-amp,316,op-amp/316,train,0.3136434853076935,1.1200776100158691,5.394211292266846,11.153525352478027,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/316/comb_graph_gnn.npz
netlists,op-amp,317,op-amp/317,test,0.43878427892923355,1.3248158693313599,6.315822601318359,12.280746459960938,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/317/comb_graph_gnn.npz
netlists,op-amp,318,op-amp/318,test,0.05876639485359192,0.484835684299469,6.834555149078369,12.245861053466797,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/318/comb_graph_gnn.npz
netlists,op-amp,319,op-amp/319,test,0.42784206569194794,1.3081928491592407,5.828494071960449,11.365706443786621,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/319/comb_graph_gnn.npz
netlists,op-amp,320,op-amp/320,train,0.10918521881103516,0.6608636975288391,5.997111797332764,11.146565437316895,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/320/comb_graph_gnn.npz
netlists,op-amp,321,op-amp/321,train,0.8260643482208252,1.8177616596221924,17.036256790161133,12.996459007263184,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/321/comb_graph_gnn.npz
netlists,op-amp,322,op-amp/322,train,0.826982319355011,1.818771243095398,18.267990112304688,12.383230209350586,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/322/comb_graph_gnn.npz
netlists,op-amp,323,op-amp/323,train,0.28052306175231934,1.0592886209487915,5.506455421447754,11.431525230407715,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/323/comb_graph_gnn.npz
netlists,op-amp,324,op-amp/324,train,0.4884045384824276,1.397718906402588,6.210359573364258,11.86737060546875,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/324/comb_graph_gnn.npz
netlists,op-amp,325,op-amp/325,train,0.8294259905815125,1.8214566707611084,15.763260841369629,12.172308921813965,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/325/comb_graph_gnn.npz
netlists,op-amp,326,op-amp/326,train,0.6361048817634583,1.5951236486434937,7.915432453155518,10.73672103881836,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/326/comb_graph_gnn.npz
netlists,op-amp,327,op-amp/327,train,0.5898723304271698,1.5360629558563232,6.989506721496582,11.069969177246094,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/327/comb_graph_gnn.npz
netlists,op-amp,328,op-amp/328,test,0.35347819328308105,1.1890805959701538,6.416763782501221,10.734612464904785,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/328/comb_graph_gnn.npz
netlists,op-amp,329,op-amp/329,train,0.025244176387786865,0.31776830554008484,7.329617977142334,11.762150764465332,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/329/comb_graph_gnn.npz
netlists,op-amp,331,op-amp/331,train,0.32860979437828064,1.1464898586273193,5.607276439666748,11.016325950622559,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/331/comb_graph_gnn.npz
netlists,op-amp,332,op-amp/332,train,0.8644310534000397,1.8594956398010254,26.58138656616211,11.823990821838379,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/332/comb_graph_gnn.npz
netlists,op-amp,333,op-amp/333,train,0.6540296375751495,1.6174418926239014,7.985823631286621,12.673474311828613,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/333/comb_graph_gnn.npz
netlists,op-amp,334,op-amp/334,train,0.78083735704422,1.7673001289367676,13.683696746826172,10.746332168579102,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/334/comb_graph_gnn.npz
netlists,op-amp,335,op-amp/335,train,0.4660912826657295,1.3654175996780396,7.350152015686035,10.36703109741211,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/335/comb_graph_gnn.npz
netlists,op-amp,336,op-amp/336,train,0.4140539616346359,1.2869404554367065,5.990578651428223,11.857333183288574,/home/karthik/sim_clean/AMS-opt/netlists/op-amp/336/comb_graph_gnn.npz
llmbo,amp2,amp2,LLMBO/amp2,llmbo,0.032938629388809204,0.3629799783229828,13.703624725341797,12.723569869995117,/home/karthik/sim_clean/AMS-opt/LLMBO/amp2_ati_new/comb_graph_gnn.npz
llmbo,FC,FC,LLMBO/FC,llmbo,0.0010562539100646973,0.06500069051980972,15.879965782165527,11.732755661010742,/home/karthik/sim_clean/AMS-opt/LLMBO/FC_ati_new/comb_graph_gnn.npz
llmbo,comp,comp,LLMBO/comp,llmbo,0.6887089312076569,1.6597697734832764,31.85599136352539,10.85649585723877,/home/karthik/sim_clean/AMS-opt/LLMBO/comp_ati_new/comb_graph_gnn.npz
llmbo,ldo,ldo,LLMBO/ldo,llmbo,0.8276361227035522,1.8194901943206787,24.3830623626709,13.630504608154297,/home/karthik/sim_clean/AMS-opt/LLMBO/ldo_ati_new/comb_graph_gnn.npz
